13.07.2019 12:30:47 ; 13.07.2019; 12:30:47 ; Завдання 55 : 2423434 зупинено ; 2 ; 
13.07.2019 12:30:50 ; 13.07.2019; 12:30:50 ; Завдання 55 : 2423434 запущено ; 2 ; 
13.07.2019 12:30:55 ; 13.07.2019; 12:30:55 ; Включено режим доливу. ; 2 ; 
13.07.2019 12:31:00 ; 13.07.2019; 12:31:00 ; Насос включено. ; 2 ; 
13.07.2019 12:32:02 ; 13.07.2019; 12:32:02 ; Насос виключено. ; 2 ; 
13.07.2019 12:32:05 ; 13.07.2019; 12:32:05 ; Клапан закрито. ; 2 ; 
13.07.2019 12:32:05 ; 13.07.2019; 12:32:05 ; Завдання 55 : 2423434 завершено. ; 2 ; 
13.07.2019 12:32:31 ; 13.07.2019; 12:32:31 ; Розрахунок по наливу 55 : 2423434 завершено. ; 2 ; 
13.07.2019 12:32:31 ; 13.07.2019; 12:32:31 ; Завдання 55 : 2423434 успішно внесено до БД. ; 2 ; 
13.07.2019 12:32:59 ; 13.07.2019; 12:32:59 ; Завдання 56 : 44545 завантажено. ; 2 ; 
13.07.2019 12:33:00 ; 13.07.2019; 12:33:00 ; Система готова до наливу. ; 2 ; 
13.07.2019 12:33:07 ; 13.07.2019; 12:33:07 ; Завдання 56 : 44545 запущено ; 2 ; 
13.07.2019 12:33:12 ; 13.07.2019; 12:33:12 ; Насос включено. ; 2 ; 
13.07.2019 12:33:20 ; 13.07.2019; 12:33:20 ; Клапан відкрито. ; 2 ; 
13.07.2019 12:36:12 ; 13.07.2019; 12:36:12 ; Клапан закрито. ; 2 ; 
13.07.2019 12:36:12 ; 13.07.2019; 12:36:12 ; Насос виключено. ; 2 ; 
13.07.2019 12:36:19 ; 13.07.2019; 12:36:19 ; Включено режим доливу. ; 2 ; 
13.07.2019 12:36:24 ; 13.07.2019; 12:36:24 ; Насос включено. ; 2 ; 
13.07.2019 12:36:48 ; 13.07.2019; 12:36:48 ; Насос виключено. ; 2 ; 
13.07.2019 12:36:52 ; 13.07.2019; 12:36:52 ; Клапан закрито. ; 2 ; 
13.07.2019 12:36:53 ; 13.07.2019; 12:36:53 ; Завдання 56 : 44545 завершено. ; 2 ; 
13.07.2019 12:37:03 ; 13.07.2019; 12:37:03 ; Розрахунок по наливу 56 : 44545 завершено. ; 2 ; 
13.07.2019 12:37:03 ; 13.07.2019; 12:37:03 ; Завдання 56 : 44545 успішно внесено до БД. ; 2 ; 
13.07.2019 12:38:48 ; 13.07.2019; 12:38:48 ; Завдання 57 : sdfsfsdfs завантажено. ; 2 ; 
13.07.2019 12:38:50 ; 13.07.2019; 12:38:50 ; Система готова до наливу. ; 2 ; 
13.07.2019 12:38:55 ; 13.07.2019; 12:38:55 ; Завдання 57 : sdfsfsdfs запущено ; 2 ; 
13.07.2019 12:39:00 ; 13.07.2019; 12:39:00 ; Насос включено. ; 2 ; 
13.07.2019 12:39:09 ; 13.07.2019; 12:39:09 ; Клапан відкрито. ; 2 ; 
13.07.2019 12:41:59 ; 13.07.2019; 12:41:59 ; Клапан закрито. ; 2 ; 
13.07.2019 12:41:59 ; 13.07.2019; 12:41:59 ; Насос виключено. ; 2 ; 
13.07.2019 12:42:14 ; 13.07.2019; 12:42:14 ; Включено режим доливу. ; 2 ; 
13.07.2019 12:42:19 ; 13.07.2019; 12:42:19 ; Насос включено. ; 2 ; 
13.07.2019 12:42:51 ; 13.07.2019; 12:42:51 ; Насос виключено. ; 2 ; 
13.07.2019 12:42:55 ; 13.07.2019; 12:42:55 ; Клапан закрито. ; 2 ; 
13.07.2019 12:42:55 ; 13.07.2019; 12:42:55 ; Завдання 57 : sdfsfsdfs завершено. ; 2 ; 
13.07.2019 12:43:13 ; 13.07.2019; 12:43:13 ; Розрахунок по наливу 57 : sdfsfsdfs завершено. ; 2 ; 
13.07.2019 12:43:13 ; 13.07.2019; 12:43:13 ; Завдання 57 : sdfsfsdfs успішно внесено до БД. ; 2 ; 
13.07.2019 12:45:26 ; 13.07.2019; 12:45:26 ; Завдання 58 : dasfgdgf завантажено. ; 2 ; 
13.07.2019 12:45:27 ; 13.07.2019; 12:45:27 ; Система готова до наливу. ; 2 ; 
13.07.2019 12:45:35 ; 13.07.2019; 12:45:35 ; Завдання 58 : dasfgdgf запущено ; 2 ; 
13.07.2019 12:45:39 ; 13.07.2019; 12:45:39 ; Насос включено. ; 2 ; 
13.07.2019 12:45:48 ; 13.07.2019; 12:45:48 ; Клапан відкрито. ; 2 ; 
13.07.2019 12:48:43 ; 13.07.2019; 12:48:43 ; Клапан закрито. ; 2 ; 
13.07.2019 12:48:43 ; 13.07.2019; 12:48:43 ; Насос виключено. ; 2 ; 
13.07.2019 12:49:05 ; 13.07.2019; 12:49:05 ; Включено режим доливу. ; 2 ; 
13.07.2019 12:49:10 ; 13.07.2019; 12:49:10 ; Насос включено. ; 2 ; 
13.07.2019 12:49:30 ; 13.07.2019; 12:49:30 ; Насос виключено. ; 2 ; 
13.07.2019 12:49:34 ; 13.07.2019; 12:49:34 ; Клапан закрито. ; 2 ; 
13.07.2019 12:49:34 ; 13.07.2019; 12:49:34 ; Завдання 58 : dasfgdgf завершено. ; 2 ; 
13.07.2019 12:49:45 ; 13.07.2019; 12:49:45 ; Розрахунок по наливу 58 : dasfgdgf завершено. ; 2 ; 
13.07.2019 12:49:45 ; 13.07.2019; 12:49:45 ; Завдання 58 : dasfgdgf успішно внесено до БД. ; 2 ; 
13.07.2019 12:51:18 ; 13.07.2019; 12:51:18 ; Завдання 59 : dshjsdgfsdjgdsf завантажено. ; 2 ; 
13.07.2019 12:51:20 ; 13.07.2019; 12:51:20 ; Система готова до наливу. ; 2 ; 
13.07.2019 12:51:27 ; 13.07.2019; 12:51:27 ; Завдання 59 : dshjsdgfsdjgdsf запущено ; 2 ; 
13.07.2019 12:51:32 ; 13.07.2019; 12:51:32 ; Насос включено. ; 2 ; 
13.07.2019 12:51:41 ; 13.07.2019; 12:51:41 ; Клапан відкрито. ; 2 ; 
13.07.2019 12:52:56 ; 13.07.2019; 12:52:56 ; Клапан закрито. ; 2 ; 
13.07.2019 12:52:56 ; 13.07.2019; 12:52:56 ; Насос виключено. ; 2 ; 
13.07.2019 12:53:16 ; 13.07.2019; 12:53:16 ; Включено режим доливу. ; 2 ; 
13.07.2019 12:53:21 ; 13.07.2019; 12:53:21 ; Насос включено. ; 2 ; 
13.07.2019 12:53:31 ; 13.07.2019; 12:53:31 ; Насос виключено. ; 2 ; 
13.07.2019 12:53:35 ; 13.07.2019; 12:53:35 ; Клапан закрито. ; 2 ; 
13.07.2019 12:53:35 ; 13.07.2019; 12:53:35 ; Завдання 59 : dshjsdgfsdjgdsf завершено. ; 2 ; 
13.07.2019 12:53:46 ; 13.07.2019; 12:53:46 ; Розрахунок по наливу 59 : dshjsdgfsdjgdsf завершено. ; 2 ; 
13.07.2019 12:53:46 ; 13.07.2019; 12:53:46 ; Завдання 59 : dshjsdgfsdjgdsf успішно внесено до БД. ; 2 ; 
13.07.2019 12:56:33 ; 13.07.2019; 12:56:33 ; Додаток закрито ; 2 ; 
13.07.2019 13:17:16 ; 13.07.2019; 13:17:16 ; Додаток запущено ; 2 ; 
13.07.2019 13:17:17 ; 13.07.2019; 13:17:17 ; Встановлено зв'язок з ПЛК ; 2 ; 
13.07.2019 13:17:18 ; 13.07.2019; 13:17:18 ; Насос виключено. ; 2 ; 
13.07.2019 13:17:18 ; 13.07.2019; 13:17:18 ; Зв'язок з витратоміром встановлено. ; 2 ; 
13.07.2019 13:17:19 ; 13.07.2019; 13:17:19 ; Клапан закрито. ; 2 ; 
13.07.2019 13:17:50 ; 13.07.2019; 13:17:50 ; Додаток закрито ; 2 ; 
13.07.2019 13:18:47 ; 13.07.2019; 13:18:47 ; Додаток запущено ; 2 ; 
13.07.2019 13:18:48 ; 13.07.2019; 13:18:48 ; Встановлено зв'язок з ПЛК ; 2 ; 
13.07.2019 13:18:48 ; 13.07.2019; 13:18:48 ; Насос виключено. ; 2 ; 
13.07.2019 13:18:48 ; 13.07.2019; 13:18:48 ; Зв'язок з витратоміром встановлено. ; 2 ; 
13.07.2019 13:18:49 ; 13.07.2019; 13:18:49 ; Клапан закрито. ; 2 ; 
13.07.2019 13:19:26 ; 13.07.2019; 13:19:26 ; Додаток закрито ; 2 ; 
13.07.2019 13:21:40 ; 13.07.2019; 13:21:40 ; Додаток запущено ; 2 ; 
13.07.2019 13:21:40 ; 13.07.2019; 13:21:40 ; Встановлено зв'язок з ПЛК ; 2 ; 
13.07.2019 13:21:41 ; 13.07.2019; 13:21:41 ; Насос виключено. ; 2 ; 
13.07.2019 13:21:41 ; 13.07.2019; 13:21:41 ; Зв'язок з витратоміром встановлено. ; 2 ; 
13.07.2019 13:21:42 ; 13.07.2019; 13:21:42 ; Клапан закрито. ; 2 ; 
13.07.2019 13:22:08 ; 13.07.2019; 13:22:08 ; Завдання 60 : dzfgdfsgdsfgd завантажено. ; 2 ; 
13.07.2019 13:22:08 ; 13.07.2019; 13:22:08 ; Система готова до наливу. ; 2 ; 
13.07.2019 13:22:20 ; 13.07.2019; 13:22:20 ; Додаток закрито ; 2 ; 
13.07.2019 13:22:22 ; 13.07.2019; 13:22:22 ; Додаток запущено ; 2 ; 
13.07.2019 13:22:23 ; 13.07.2019; 13:22:23 ; Встановлено зв'язок з ПЛК ; 2 ; 
13.07.2019 13:22:23 ; 13.07.2019; 13:22:23 ; Насос виключено. ; 2 ; 
13.07.2019 13:22:23 ; 13.07.2019; 13:22:23 ; Система готова до наливу. ; 2 ; 
13.07.2019 13:22:23 ; 13.07.2019; 13:22:23 ; Зв'язок з витратоміром встановлено. ; 2 ; 
13.07.2019 13:22:24 ; 13.07.2019; 13:22:24 ; Клапан закрито. ; 2 ; 
13.07.2019 13:22:38 ; 13.07.2019; 13:22:38 ; Виконано вхід в систему ; 2 ; 
13.07.2019 13:22:53 ; 13.07.2019; 13:22:53 ; Завдання 60 : dzfgdfsgdsfgd запущено ; 2 ; 
13.07.2019 13:22:58 ; 13.07.2019; 13:22:58 ; Насос включено. ; 2 ; 
13.07.2019 13:23:07 ; 13.07.2019; 13:23:07 ; Клапан відкрито. ; 2 ; 
13.07.2019 13:26:04 ; 13.07.2019; 13:26:04 ; Клапан закрито. ; 2 ; 
13.07.2019 13:26:04 ; 13.07.2019; 13:26:04 ; Насос виключено. ; 2 ; 
13.07.2019 13:26:33 ; 13.07.2019; 13:26:33 ; Завдання 60 : dzfgdfsgdsfgd зупинено ; 2 ; 
13.07.2019 13:27:12 ; 13.07.2019; 13:27:12 ; Налив вимкнувся без досягнення завдання. Потрібен долив ; 1 ; 
13.07.2019 13:27:23 ; 13.07.2019; 13:27:23 ; Включено режим доливу. ; 2 ; 
13.07.2019 13:27:29 ; 13.07.2019; 13:27:29 ; Завдання 60 : dzfgdfsgdsfgd запущено ; 2 ; 
13.07.2019 13:27:35 ; 13.07.2019; 13:27:35 ; Насос включено. ; 2 ; 
13.07.2019 13:27:45 ; 13.07.2019; 13:27:45 ; Насос виключено. ; 2 ; 
13.07.2019 13:27:49 ; 13.07.2019; 13:27:49 ; Клапан закрито. ; 2 ; 
13.07.2019 13:27:49 ; 13.07.2019; 13:27:49 ; Завдання 60 : dzfgdfsgdsfgd завершено. ; 2 ; 
13.07.2019 13:27:59 ; 13.07.2019; 13:27:59 ; Розрахунок по наливу 60 : dzfgdfsgdsfgd завершено. ; 2 ; 
13.07.2019 13:27:59 ; 13.07.2019; 13:27:59 ; Завдання 60 : dzfgdfsgdsfgd успішно внесено до БД. ; 2 ; 
13.07.2019 13:28:33 ; 13.07.2019; 13:28:33 ; Додаток закрито ; 2 ; 
13.07.2019 13:35:33 ; 13.07.2019; 13:35:33 ; Додаток запущено ; 2 ; 
13.07.2019 13:35:33 ; 13.07.2019; 13:35:33 ; Встановлено зв'язок з ПЛК ; 2 ; 
13.07.2019 13:35:34 ; 13.07.2019; 13:35:34 ; Насос виключено. ; 2 ; 
13.07.2019 13:35:34 ; 13.07.2019; 13:35:34 ; Зв'язок з витратоміром встановлено. ; 2 ; 
13.07.2019 13:35:35 ; 13.07.2019; 13:35:35 ; Клапан закрито. ; 2 ; 
13.07.2019 13:35:56 ; 13.07.2019; 13:35:56 ; Завдання 61 : fgzsdgfsdf завантажено. ; 2 ; 
13.07.2019 13:35:57 ; 13.07.2019; 13:35:57 ; Система готова до наливу. ; 2 ; 
13.07.2019 13:36:01 ; 13.07.2019; 13:36:01 ; Завдання 61 : fgzsdgfsdf запущено ; 2 ; 
13.07.2019 13:36:06 ; 13.07.2019; 13:36:06 ; Насос включено. ; 2 ; 
13.07.2019 13:36:15 ; 13.07.2019; 13:36:15 ; Клапан відкрито. ; 2 ; 
13.07.2019 13:37:29 ; 13.07.2019; 13:37:29 ; Клапан закрито. ; 2 ; 
13.07.2019 13:37:29 ; 13.07.2019; 13:37:29 ; Насос виключено. ; 2 ; 
13.07.2019 13:37:58 ; 13.07.2019; 13:37:58 ; Завдання 61 : fgzsdgfsdf зупинено ; 2 ; 
13.07.2019 13:37:59 ; 13.07.2019; 13:37:59 ; Налив вимкнувся без досягнення завдання. Потрібен долив ; 1 ; 
13.07.2019 13:38:09 ; 13.07.2019; 13:38:09 ; Включено режим доливу. ; 2 ; 
13.07.2019 13:38:13 ; 13.07.2019; 13:38:13 ; Завдання 61 : fgzsdgfsdf запущено ; 2 ; 
13.07.2019 13:38:18 ; 13.07.2019; 13:38:18 ; Насос включено. ; 2 ; 
13.07.2019 13:38:28 ; 13.07.2019; 13:38:28 ; Насос виключено. ; 2 ; 
13.07.2019 13:38:31 ; 13.07.2019; 13:38:31 ; Клапан закрито. ; 2 ; 
13.07.2019 13:38:32 ; 13.07.2019; 13:38:32 ; Завдання 61 : fgzsdgfsdf завершено. ; 2 ; 
13.07.2019 13:38:41 ; 13.07.2019; 13:38:41 ; Розрахунок по наливу 61 : fgzsdgfsdf завершено. ; 2 ; 
13.07.2019 13:38:41 ; 13.07.2019; 13:38:41 ; Завдання 61 : fgzsdgfsdf успішно внесено до БД. ; 2 ; 
13.07.2019 13:40:26 ; 13.07.2019; 13:40:26 ; Додаток запущено ; 2 ; 
13.07.2019 13:40:26 ; 13.07.2019; 13:40:26 ; Встановлено зв'язок з ПЛК ; 2 ; 
13.07.2019 13:40:27 ; 13.07.2019; 13:40:27 ; Насос виключено. ; 2 ; 
13.07.2019 13:40:27 ; 13.07.2019; 13:40:27 ; Розрахунок по наливу 61 : fgzsdgfsdf завершено. ; 2 ; 
13.07.2019 13:40:27 ; 13.07.2019; 13:40:27 ; Завдання 61 : fgzsdgfsdf успішно внесено до БД. ; 2 ; 
13.07.2019 13:40:28 ; 13.07.2019; 13:40:28 ; Клапан закрито. ; 2 ; 
13.07.2019 13:40:28 ; 13.07.2019; 13:40:28 ; Зв'язок з витратоміром встановлено. ; 2 ; 
13.07.2019 13:40:55 ; 13.07.2019; 13:40:55 ; Виконано вхід в систему ; 2 ; 
13.07.2019 13:42:45 ; 13.07.2019; 13:42:45 ; Завдання 62 : gfhgjkhjfjhfjh завантажено. ; 2 ; 
13.07.2019 13:42:46 ; 13.07.2019; 13:42:46 ; Система готова до наливу. ; 2 ; 
13.07.2019 13:42:53 ; 13.07.2019; 13:42:53 ; Завдання 62 : gfhgjkhjfjhfjh запущено ; 2 ; 
13.07.2019 13:42:58 ; 13.07.2019; 13:42:58 ; Насос включено. ; 2 ; 
13.07.2019 13:43:07 ; 13.07.2019; 13:43:07 ; Клапан відкрито. ; 2 ; 
13.07.2019 13:50:01 ; 13.07.2019; 13:50:01 ; Клапан закрито. ; 2 ; 
13.07.2019 13:50:01 ; 13.07.2019; 13:50:01 ; Насос виключено. ; 2 ; 
13.07.2019 13:50:30 ; 13.07.2019; 13:50:30 ; Завдання 62 : gfhgjkhjfjhfjh зупинено ; 2 ; 
13.07.2019 13:50:30 ; 13.07.2019; 13:50:30 ; Налив вимкнувся без досягнення завдання. Потрібен долив ; 1 ; 
13.07.2019 13:51:22 ; 13.07.2019; 13:51:22 ; Включено режим доливу. ; 2 ; 
13.07.2019 13:51:27 ; 13.07.2019; 13:51:27 ; Завдання 62 : gfhgjkhjfjhfjh запущено ; 2 ; 
13.07.2019 13:51:32 ; 13.07.2019; 13:51:32 ; Насос включено. ; 2 ; 
13.07.2019 13:51:42 ; 13.07.2019; 13:51:42 ; Насос виключено. ; 2 ; 
13.07.2019 13:51:46 ; 13.07.2019; 13:51:46 ; Клапан закрито. ; 2 ; 
13.07.2019 13:51:46 ; 13.07.2019; 13:51:46 ; Завдання 62 : gfhgjkhjfjhfjh завершено. ; 2 ; 
13.07.2019 13:51:55 ; 13.07.2019; 13:51:55 ; Розрахунок по наливу 62 : gfhgjkhjfjhfjh завершено. ; 2 ; 
13.07.2019 13:51:55 ; 13.07.2019; 13:51:55 ; Завдання 62 : gfhgjkhjfjhfjh успішно внесено до БД. ; 2 ; 
13.07.2019 13:54:25 ; 13.07.2019; 13:54:25 ; Завдання 63 : dfdhdhdh завантажено. ; 2 ; 
13.07.2019 13:54:27 ; 13.07.2019; 13:54:27 ; Система готова до наливу. ; 2 ; 
13.07.2019 13:54:30 ; 13.07.2019; 13:54:30 ; Завдання 63 : dfdhdhdh запущено ; 2 ; 
13.07.2019 13:54:36 ; 13.07.2019; 13:54:36 ; Насос включено. ; 2 ; 
13.07.2019 13:54:45 ; 13.07.2019; 13:54:45 ; Клапан відкрито. ; 2 ; 
13.07.2019 13:59:03 ; 13.07.2019; 13:59:03 ; Клапан закрито. ; 2 ; 
13.07.2019 13:59:03 ; 13.07.2019; 13:59:03 ; Насос виключено. ; 2 ; 
13.07.2019 13:59:32 ; 13.07.2019; 13:59:32 ; Завдання 63 : dfdhdhdh зупинено ; 2 ; 
13.07.2019 13:59:32 ; 13.07.2019; 13:59:32 ; Налив вимкнувся без досягнення завдання. Потрібен долив ; 1 ; 
13.07.2019 13:59:44 ; 13.07.2019; 13:59:44 ; Включено режим доливу. ; 2 ; 
13.07.2019 13:59:55 ; 13.07.2019; 13:59:55 ; Завдання 63 : dfdhdhdh запущено ; 2 ; 
13.07.2019 14:00:00 ; 13.07.2019; 14:00:00 ; Насос включено. ; 2 ; 
13.07.2019 14:00:05 ; 13.07.2019; 14:00:05 ; Насос виключено. ; 2 ; 
13.07.2019 14:00:09 ; 13.07.2019; 14:00:09 ; Клапан закрито. ; 2 ; 
13.07.2019 14:00:09 ; 13.07.2019; 14:00:09 ; Завдання 63 : dfdhdhdh завершено. ; 2 ; 
13.07.2019 14:00:17 ; 13.07.2019; 14:00:17 ; Розрахунок по наливу 63 : dfdhdhdh завершено. ; 2 ; 
13.07.2019 14:00:17 ; 13.07.2019; 14:00:17 ; Завдання 63 : dfdhdhdh успішно внесено до БД. ; 2 ; 
13.07.2019 14:02:18 ; 13.07.2019; 14:02:18 ; Завдання 64 : fggggggg завантажено. ; 2 ; 
13.07.2019 14:02:19 ; 13.07.2019; 14:02:19 ; Система готова до наливу. ; 2 ; 
13.07.2019 14:02:24 ; 13.07.2019; 14:02:24 ; Завдання 64 : fggggggg запущено ; 2 ; 
13.07.2019 14:02:28 ; 13.07.2019; 14:02:28 ; Насос включено. ; 2 ; 
13.07.2019 14:02:37 ; 13.07.2019; 14:02:37 ; Клапан відкрито. ; 2 ; 
13.07.2019 14:06:55 ; 13.07.2019; 14:06:55 ; Насос виключено. ; 2 ; 
13.07.2019 14:06:57 ; 13.07.2019; 14:06:57 ; Клапан закрито. ; 2 ; 
13.07.2019 14:06:57 ; 13.07.2019; 14:06:57 ; Завдання 64 : fggggggg завершено. ; 2 ; 
13.07.2019 14:07:12 ; 13.07.2019; 14:07:12 ; Розрахунок по наливу 64 : fggggggg завершено. ; 2 ; 
13.07.2019 14:07:12 ; 13.07.2019; 14:07:12 ; Завдання 64 : fggggggg успішно внесено до БД. ; 2 ; 
13.07.2019 14:09:03 ; 13.07.2019; 14:09:03 ; Завдання 65 : dddddddddddd завантажено. ; 2 ; 
13.07.2019 14:09:05 ; 13.07.2019; 14:09:05 ; Система готова до наливу. ; 2 ; 
13.07.2019 14:09:11 ; 13.07.2019; 14:09:11 ; Завдання 65 : dddddddddddd запущено ; 2 ; 
13.07.2019 14:09:17 ; 13.07.2019; 14:09:17 ; Насос включено. ; 2 ; 
13.07.2019 14:09:25 ; 13.07.2019; 14:09:25 ; Клапан відкрито. ; 2 ; 
13.07.2019 14:13:43 ; 13.07.2019; 14:13:43 ; Насос виключено. ; 2 ; 
13.07.2019 14:13:45 ; 13.07.2019; 14:13:45 ; Клапан закрито. ; 2 ; 
13.07.2019 14:13:46 ; 13.07.2019; 14:13:46 ; Завдання 65 : dddddddddddd завершено. ; 2 ; 
13.07.2019 14:13:59 ; 13.07.2019; 14:13:59 ; Розрахунок по наливу 65 : dddddddddddd завершено. ; 2 ; 
13.07.2019 14:13:59 ; 13.07.2019; 14:13:59 ; Завдання 65 : dddddddddddd успішно внесено до БД. ; 2 ; 
13.07.2019 14:15:44 ; 13.07.2019; 14:15:44 ; Завдання 66 : fhmfjlfhfjhjghjg завантажено. ; 2 ; 
13.07.2019 14:15:46 ; 13.07.2019; 14:15:46 ; Система готова до наливу. ; 2 ; 
13.07.2019 14:15:53 ; 13.07.2019; 14:15:53 ; Завдання 66 : fhmfjlfhfjhjghjg запущено ; 2 ; 
13.07.2019 14:15:58 ; 13.07.2019; 14:15:58 ; Насос включено. ; 2 ; 
13.07.2019 14:16:07 ; 13.07.2019; 14:16:07 ; Клапан відкрито. ; 2 ; 
13.07.2019 14:19:04 ; 13.07.2019; 14:19:04 ; Насос виключено. ; 2 ; 
13.07.2019 14:19:08 ; 13.07.2019; 14:19:08 ; Клапан закрито. ; 2 ; 
13.07.2019 14:19:08 ; 13.07.2019; 14:19:08 ; Завдання 66 : fhmfjlfhfjhjghjg завершено. ; 2 ; 
13.07.2019 14:19:18 ; 13.07.2019; 14:19:18 ; Розрахунок по наливу 66 : fhmfjlfhfjhjghjg завершено. ; 2 ; 
13.07.2019 14:19:18 ; 13.07.2019; 14:19:18 ; Завдання 66 : fhmfjlfhfjhjghjg успішно внесено до БД. ; 2 ; 
13.07.2019 14:21:48 ; 13.07.2019; 14:21:48 ; Завдання 67 : fggghjjkkjjkj завантажено. ; 2 ; 
13.07.2019 14:21:49 ; 13.07.2019; 14:21:49 ; Система готова до наливу. ; 2 ; 
13.07.2019 14:21:54 ; 13.07.2019; 14:21:54 ; Завдання 67 : fggghjjkkjjkj запущено ; 2 ; 
13.07.2019 14:21:59 ; 13.07.2019; 14:21:59 ; Насос включено. ; 2 ; 
13.07.2019 14:22:08 ; 13.07.2019; 14:22:08 ; Клапан відкрито. ; 2 ; 
13.07.2019 14:25:05 ; 13.07.2019; 14:25:05 ; Насос виключено. ; 2 ; 
13.07.2019 14:25:08 ; 13.07.2019; 14:25:08 ; Клапан закрито. ; 2 ; 
13.07.2019 14:25:09 ; 13.07.2019; 14:25:09 ; Завдання 67 : fggghjjkkjjkj завершено. ; 2 ; 
13.07.2019 14:25:26 ; 13.07.2019; 14:25:26 ; Розрахунок по наливу 67 : fggghjjkkjjkj завершено. ; 2 ; 
13.07.2019 14:25:26 ; 13.07.2019; 14:25:26 ; Завдання 67 : fggghjjkkjjkj успішно внесено до БД. ; 2 ; 
13.07.2019 14:26:53 ; 13.07.2019; 14:26:53 ; Завдання 68 : 123 завантажено. ; 2 ; 
13.07.2019 14:26:54 ; 13.07.2019; 14:26:54 ; Система готова до наливу. ; 2 ; 
13.07.2019 14:26:59 ; 13.07.2019; 14:26:59 ; Завдання 68 : 123 запущено ; 2 ; 
13.07.2019 14:27:05 ; 13.07.2019; 14:27:05 ; Насос включено. ; 2 ; 
13.07.2019 14:27:14 ; 13.07.2019; 14:27:14 ; Клапан відкрито. ; 2 ; 
13.07.2019 14:30:10 ; 13.07.2019; 14:30:10 ; Насос виключено. ; 2 ; 
13.07.2019 14:30:13 ; 13.07.2019; 14:30:13 ; Клапан закрито. ; 2 ; 
13.07.2019 14:30:14 ; 13.07.2019; 14:30:14 ; Завдання 68 : 123 завершено. ; 2 ; 
13.07.2019 14:30:30 ; 13.07.2019; 14:30:30 ; Розрахунок по наливу 68 : 123 завершено. ; 2 ; 
13.07.2019 14:30:30 ; 13.07.2019; 14:30:30 ; Завдання 68 : 123 успішно внесено до БД. ; 2 ; 
13.07.2019 14:33:40 ; 13.07.2019; 14:33:40 ; Завдання 69 : 12326546 завантажено. ; 2 ; 
13.07.2019 14:33:42 ; 13.07.2019; 14:33:42 ; Система готова до наливу. ; 2 ; 
13.07.2019 14:33:46 ; 13.07.2019; 14:33:46 ; Завдання 69 : 12326546 запущено ; 2 ; 
13.07.2019 14:33:51 ; 13.07.2019; 14:33:51 ; Насос включено. ; 2 ; 
13.07.2019 14:34:00 ; 13.07.2019; 14:34:00 ; Клапан відкрито. ; 2 ; 
13.07.2019 14:36:57 ; 13.07.2019; 14:36:57 ; Насос виключено. ; 2 ; 
13.07.2019 14:37:00 ; 13.07.2019; 14:37:00 ; Клапан закрито. ; 2 ; 
13.07.2019 14:37:00 ; 13.07.2019; 14:37:00 ; Завдання 69 : 12326546 завершено. ; 2 ; 
13.07.2019 14:37:11 ; 13.07.2019; 14:37:11 ; Розрахунок по наливу 69 : 12326546 завершено. ; 2 ; 
13.07.2019 14:37:11 ; 13.07.2019; 14:37:11 ; Завдання 69 : 12326546 успішно внесено до БД. ; 2 ; 
13.07.2019 14:39:33 ; 13.07.2019; 14:39:33 ; Завдання 70 : 707070 завантажено. ; 2 ; 
13.07.2019 14:39:34 ; 13.07.2019; 14:39:34 ; Система готова до наливу. ; 2 ; 
13.07.2019 14:39:39 ; 13.07.2019; 14:39:39 ; Завдання 70 : 707070 запущено ; 2 ; 
13.07.2019 14:39:45 ; 13.07.2019; 14:39:45 ; Насос включено. ; 2 ; 
13.07.2019 14:39:54 ; 13.07.2019; 14:39:54 ; Клапан відкрито. ; 2 ; 
13.07.2019 14:41:08 ; 13.07.2019; 14:41:08 ; Насос виключено. ; 2 ; 
13.07.2019 14:41:11 ; 13.07.2019; 14:41:11 ; Клапан закрито. ; 2 ; 
13.07.2019 14:41:11 ; 13.07.2019; 14:41:11 ; Завдання 70 : 707070 завершено. ; 2 ; 
13.07.2019 14:41:21 ; 13.07.2019; 14:41:21 ; Розрахунок по наливу 70 : 707070 завершено. ; 2 ; 
13.07.2019 14:41:21 ; 13.07.2019; 14:41:21 ; Завдання 70 : 707070 успішно внесено до БД. ; 2 ; 
13.07.2019 14:43:48 ; 13.07.2019; 14:43:48 ; Завдання 71 : dddddd завантажено. ; 2 ; 
13.07.2019 14:43:49 ; 13.07.2019; 14:43:49 ; Система готова до наливу. ; 2 ; 
13.07.2019 14:43:53 ; 13.07.2019; 14:43:53 ; Завдання 71 : dddddd запущено ; 2 ; 
13.07.2019 14:43:57 ; 13.07.2019; 14:43:57 ; Насос включено. ; 2 ; 
13.07.2019 14:44:06 ; 13.07.2019; 14:44:06 ; Клапан відкрито. ; 2 ; 
